entity_id,gov_GOV_CMS,gov_GOV_DHS,gov_GOV_DOC,gov_GOV_DOD,gov_GOV_DOJ,gov_GOV_DOT,gov_GOV_ENERGY,gov_GOV_EOP,gov_GOV_EPA,gov_GOV_HHS,gov_GOV_HOUSE,gov_GOV_LABOR,gov_GOV_SENATE,gov_GOV_STATE,gov_GOV_TREASURY,gov_GOV_USDA,gov_GOV_WHITEHOUSE,issue_ACC,issue_ADV,issue_AER,issue_AGR,issue_ALC,issue_ANI,issue_APP,issue_ART,issue_AUT,issue_AVI,issue_BAN,issue_BEV,issue_BNK,issue_BUD,issue_CAW,issue_CDT,issue_CHM,issue_CIV,issue_COM,issue_CON,issue_CPI,issue_CPT,issue_CSP,issue_DEF,issue_DIS,issue_DOC,issue_ECN,issue_EDU,issue_ENG,issue_ENV,issue_FAM,issue_FIN,issue_FIR,issue_FOO,issue_FOR,issue_FUE,issue_GAM,issue_GOV,issue_HCR,issue_HOM,issue_HOU,issue_IMM,issue_IND,issue_INS,issue_INT,issue_LAW,issue_LBR,issue_MAN,issue_MAR,issue_MED,issue_MIA,issue_MMM,issue_MON,issue_NAT,issue_PHA,issue_POS,issue_REL,issue_RES,issue_RET,issue_ROD,issue_RRR,issue_SCI,issue_SMB,issue_SPO,issue_TAR,issue_TAX,issue_TEC,issue_TOB,issue_TOR,issue_TOU,issue_TRA,issue_TRD,issue_TRU,issue_UNM,issue_URB,issue_UTI,issue_VET,issue_WAS,issue_WEL,num_log_spend,num_log_filings
lobbyist_150034,0.0,0.290907,2.296005,0.0,0.0,1.304973,0.0,0.566154,0.429627,0.0,0.300195,0.0,0.29733,0.0,0.721857,0.0,0.857946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18602,0.322196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18602,0.0,0.0,0.0,0.0,0.0,0.18602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18602,0.455653,0.0,0.0,0.0,0.322196,0.18602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09528
lobbyist_53560,0.452934,0.794844,0.164787,0.728433,0.741234,0.823035,0.779559,0.886893,0.788595,0.425841,0.623337,0.0,0.82884,0.0,1.258005,0.38676,1.171878,0.0,0.0,0.0,0.129665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118367,0.285763,0.0,0.0,0.0,0.0,0.372414,0.118367,0.0,0.118367,0.0,0.0,0.0,0.0,0.0,0.0,0.205018,0.118367,0.0,0.118367,0.0,0.0,0.0,0.118367,0.236734,0.0,0.0,0.0,0.0,0.205018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297061,0.118367,0.0,0.0,0.0,0.453049,0.0,0.0,0.0,0.118367,0.297061,0.0,0.129665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095195
lobbyist_58812,1.455675,0.0,0.0,0.0,0.0,0.0,0.0,0.746907,0.0,0.933921,1.279062,0.0,1.282776,0.0,0.0,0.927186,1.14444,0.0,0.0,0.0,0.243259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243259,0.0,0.0,0.0,0.297931,0.0,0.54119,0.0,0.0,0.0,0.0,0.0,0.0,0.243259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297931,0.0,0.095195
lobbyist_63531,0.446625,0.301776,0.305091,0.0,0.864423,0.103827,0.100818,1.208178,0.095838,0.962262,1.033137,0.0,1.332723,0.0,0.764682,0.237501,1.403106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098352,0.0,0.0,0.536846,0.0,0.098352,0.0,0.0,0.0,0.0,0.098352,0.0,0.149715,0.0,0.136412,0.0,0.0,0.418292,0.127546,0.051363,0.0,0.098352,0.060228,0.076183,0.0,0.0,0.0,0.060228,0.440396,0.076183,0.0,0.076183,0.0,0.0,0.0,0.0,0.127546,0.051363,0.0,0.0,0.0,0.174536,0.0,0.0,0.076183,0.0,0.0,0.0,0.0,0.0,0.0,0.196767,0.0,0.0,0.0,0.248003,0.111591,0.0,0.0,0.0,0.0,0.136538,0.051363,0.0,0.0,0.0,0.174536,0.0,0.0,0.0,0.095195
lobbyist_142083,0.0,0.97509,0.321666,2.425257,0.0,0.0,0.655902,0.28062,0.381762,0.0,0.792366,0.0,0.786372,0.0,0.297591,0.0,0.272721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940623,0.0,0.0,0.0,0.0,0.151808,0.151808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151808,0.0,0.0,0.0,0.0,0.0,0.151808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095195
lobbyist_142543,0.0,0.0,1.268256,0.0,0.0,0.0,1.378143,0.0,1.540626,0.0,1.248534,0.0,1.248957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267261,0.0,0.0,0.267261,0.267261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267261,0.0,0.0,0.0,0.0,0.267261,0.267261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267261,0.267261,0.0,0.0,0.0,0.267261,0.267261,0.0,0.0,0.0,0.267261,0.0,0.267261,0.0,0.0,0.095195
lobbyist_24894,0.0,0.601716,0.601716,1.0554,0.0,0.601716,1.531227,0.601716,0.601716,0.601716,0.825612,0.0,0.823488,0.0,0.601716,0.601716,1.133673,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248,0.0,0.0,0.0,0.0,0.408248,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095109
lobbyist_53228,1.051932,0.0,0.0,0.0,0.0,0.0,0.0,0.738846,0.534333,1.344582,0.690612,0.0,0.0,0.0,0.0,2.052924,0.750132,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095109
lobbyist_53559,0.727551,0.40884,0.211356,0.196263,0.592197,0.765669,0.281706,0.726081,0.590382,0.866766,0.50037,0.0,0.615822,0.0,1.907031,0.231246,1.121226,0.091048,0.0,0.0,0.091048,0.0,0.0,0.0,0.0,0.0,0.0,0.261502,0.0,0.0,0.219337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101795,0.083115,0.0,0.0,0.0,0.0,0.143959,0.227074,0.0,0.465091,0.0,0.0,0.0,0.0,0.101795,0.0,0.192843,0.0,0.117542,0.18491,0.101795,0.0,0.0,0.0,0.200657,0.0,0.0,0.294637,0.0,0.091048,0.0,0.0,0.091048,0.0,0.0,0.0,0.0,0.0,0.091048,0.0,0.117542,0.0,0.0,0.409247,0.101795,0.0,0.0,0.083115,0.310385,0.0,0.091048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095109
lobbyist_66195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095109
lobbyist_68353,1.60455,0.0,1.05858,0.0,0.0,0.0,0.0,1.172622,0.0,1.596534,0.0,0.0,0.0,0.0,0.0,0.0,1.175103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248,0.0,0.408248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408248,0.0,0.0,0.408248,0.0,0.0,0.0,0.0,0.0,0.0,0.408248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095109
lobbyist_68856,0.0,0.83205,0.83205,0.83205,0.83205,0.83205,0.83205,0.83205,0.0,0.83205,0.83205,0.0,0.83205,0.0,0.83205,0.83205,0.83205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511,0.301511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511,0.0,0.0,0.0,0.0,0.0,0.301511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511,0.301511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301511,0.301511,0.0,0.0,0.0,0.0,0.301511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095109
lobbyist_70265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095109
lobbyist_100796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095109
lobbyist_145896,0.232398,0.338199,0.210303,0.247956,0.769173,1.082802,0.0,1.31277,0.199731,0.422241,1.202109,0.0,1.38387,0.0,0.620517,0.0,1.129188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131877,0.049845,0.0,0.0,0.476145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048155,0.182216,0.124294,0.0,0.0,0.048155,0.211897,0.049845,0.106077,0.0,0.154232,0.0,0.106077,0.0,0.056232,0.0,0.0,0.288036,0.093251,0.0,0.16849,0.0,0.0,0.0,0.049845,0.154232,0.0,0.0,0.118646,0.0,0.141406,0.0,0.0,0.076139,0.0,0.0,0.0,0.0,0.056232,0.0,0.194785,0.049845,0.0,0.0,0.411225,0.0,0.106077,0.0,0.0,0.433984,0.049845,0.0,0.0,0.0,0.0,0.048155,0.0,0.0,0.0,0.095109
lobbyist_26324,0.0,1.186575,0.0,1.122315,0.749121,1.929195,0.349557,0.112959,0.421071,0.0,0.885831,0.0,0.880743,0.0,0.0,0.192849,0.37368,0.0,0.0,0.05363,0.036434,0.0,0.0,0.0,0.0,0.0,0.501611,0.0,0.0,0.0,0.399393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065683,0.429576,0.036434,0.0,0.129325,0.112279,0.090065,0.072869,0.0,0.0,0.0,0.0,0.0,0.05363,0.0,0.036434,0.0,0.314723,0.072869,0.072869,0.0,0.0,0.0,0.095183,0.036434,0.0,0.0,0.0,0.0,0.0,0.0,0.058749,0.0,0.036434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155748,0.0,0.0,0.0,0.435928,0.0,0.0,0.0,0.0,0.036434,0.075844,0.0,0.036434,0.0,0.095023
lobbyist_52492,0.0,1.79451,0.0,0.941169,0.476586,1.092687,0.480252,0.164757,1.043328,0.0,0.965352,0.0,0.961317,0.0,0.296583,0.274092,0.327717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313074,0.180753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140011,0.296548,0.140011,0.0,0.0,0.0,0.0,0.221377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296548,0.0,0.180753,0.0,0.0,0.156537,0.0,0.0,0.0,0.558667,0.0,0.0,0.0,0.0,0.221377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140011,0.0,0.0,0.0,0.156537,0.0,0.0,0.0,0.0,0.377914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095023
lobbyist_67861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095023
lobbyist_68792,0.0,0.364236,0.0,1.262496,0.711702,0.355788,0.21774,0.407523,0.498075,0.0,1.703538,0.0,1.698924,0.0,0.0,0.470604,0.410994,0.0,0.0,0.274836,0.09067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703121,0.0,0.0,0.0,0.0,0.0,0.0,0.041734,0.0,0.0,0.285592,0.0,0.0,0.0,0.09067,0.121647,0.079914,0.0,0.0,0.0,0.0,0.121647,0.0,0.0,0.0,0.041734,0.0,0.0,0.041734,0.0,0.0,0.0,0.048937,0.0,0.0,0.079914,0.0,0.0,0.0,0.0,0.136421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174652,0.0,0.0,0.0,0.0,0.0,0.09067,0.0,0.0,0.0,0.095023
lobbyist_85377,0.0,0.996051,0.996051,0.996051,0.996051,0.0,0.0,0.266352,0.0,0.996051,0.996051,0.0,0.996051,0.0,0.996051,0.0,0.996051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0.0,0.242536,0.242536,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0.242536,0.0,0.242536,0.0,0.0,0.242536,0.242536,0.242536,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242536,0.0,0.0,0.0,0.242536,0.242536,0.0,0.0,0.0,0.242536,0.242536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095023
lobbyist_138146,1.716282,0.0,0.0,0.0,0.0,0.0,0.0,0.870378,0.0,1.780629,0.297147,0.0,0.547425,0.0,0.967572,0.0,0.895554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678474,0.0,0.0,0.0,0.0,0.380213,0.0,0.0,0.0,0.0,0.0,0.219516,0.0,0.488367,0.0,0.0,0.190107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095023
lobbyist_51530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094937
lobbyist_60750,1.067646,0.906345,0.0,0.0,0.872292,0.936459,0.0,0.780249,0.0,1.062312,0.0,0.0,0.62196,0.0,0.0,0.881958,1.580775,0.0,0.0,0.0,0.288675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353554,0.0,0.0,0.288675,0.0,0.0,0.0,0.0,0.288675,0.0,0.0,0.353554,0.0,0.353554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288675,0.0,0.0,0.0,0.0,0.288675,0.353554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094937
lobbyist_61604,0.0,0.0,0.0,0.0,1.409667,0.0,0.0,1.211328,0.0,0.0,1.42017,0.0,1.419108,0.0,0.0,0.0,1.230762,0.0,0.0,0.0,0.185695,0.185695,0.185695,0.0,0.0,0.0,0.185695,0.0,0.0,0.0,0.185695,0.185695,0.0,0.0,0.185695,0.0,0.0,0.0,0.185695,0.0,0.185695,0.185695,0.0,0.185695,0.185695,0.0,0.185695,0.185695,0.0,0.185695,0.0,0.0,0.0,0.0,0.185695,0.185695,0.0,0.185695,0.185695,0.0,0.0,0.0,0.185695,0.0,0.185695,0.0,0.185695,0.0,0.185695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185695,0.0,0.185695,0.0,0.185695,0.0,0.0,0.0,0.0,0.185695,0.0,0.0,0.0,0.0,0.0,0.185695,0.0,0.185695,0.0,0.094937
lobbyist_68730,1.883319,0.0,0.0,0.0,0.0,0.0,0.0,0.870795,0.0,1.770663,0.0,0.0,0.862833,0.0,0.0,0.0,0.902823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094937
lobbyist_72873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094937
lobbyist_73536,0.0,0.0,2.807361,0.753192,0.0,0.0,0.742578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094937
lobbyist_73918,1.430145,0.0,0.0,0.0,1.951959,0.0,0.0,0.66126,0.0,1.344597,0.0,0.0,0.655215,0.0,0.0,0.0,0.685581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094937
lobbyist_82556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094937
lobbyist_143763,0.0,0.0,0.658566,0.0,0.0,0.0,1.959081,0.877851,1.800354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707107,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094937
lobbyist_28441,0.0,1.243926,2.12448,0.0,0.482745,0.656604,0.0,0.999585,0.0,0.0,0.287922,0.0,0.287715,0.0,0.828987,0.0,0.650376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097027,0.0,0.0,0.097027,0.0,0.0,0.0,0.0,0.097027,0.0,0.194054,0.14282,0.0,0.097027,0.0,0.0,0.0,0.097027,0.097027,0.0,0.0,0.0,0.0,0.0,0.097027,0.0,0.0,0.097027,0.097027,0.194054,0.0,0.336874,0.0,0.0,0.097027,0.097027,0.336874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492656,0.0,0.097027,0.097027,0.0,0.0,0.0,0.336874,0.349836,0.0,0.0,0.0,0.097027,0.239847,0.0,0.0,0.0,0.0,0.097027,0.0,0.0,0.0,0.09485
